"ChineseDramaName"	"KoreaDramaName"	"TV"	"EP"	"Date"	"Rate"	"Weekday"
"Dream High 2"	"드림하이 시즌2"	"KBS2"	8	2012-02-21	7.8	"週二"
"Dream High 2"	"드림하이 시즌2"	"KBS2"	9	2012-02-27	7.7	"週一"
"Dream High 2"	"드림하이 시즌2"	"KBS2"	10	2012-02-28	7.8	"週二"
"Dream High 2"	"드림하이 시즌2"	"KBS2"	11	2012-03-05	6.3	"週一"
"Dream High 2"	"드림하이 시즌2"	"KBS2"	12	2012-03-06	7.1	"週二"
"Dream High 2"	"드림하이 시즌2"	"KBS2"	13	2012-03-12	5.2	"週一"
"Dream High 2"	"드림하이 시즌2"	"KBS2"	14	2012-03-13	5.7	"週二"
"Dream High 2"	"드림하이 시즌2"	"KBS2"	15	2012-03-19	5.7	"週一"
"Dream High 2"	"드림하이 시즌2"	"KBS2"	16	2012-03-20	6.4	"週二"
"拜託了機長"	"부탁해요 캡틴"	"SBS"	1	2012-01-04	10	"週三"
"拜託了機長"	"부탁해요 캡틴"	"SBS"	2	2012-01-05	10.1	"週四"
"拜託了機長"	"부탁해요 캡틴"	"SBS"	3	2012-01-11	10.7	"週三"
"拜託了機長"	"부탁해요 캡틴"	"SBS"	4	2012-01-12	10.6	"週四"
"拜託了機長"	"부탁해요 캡틴"	"SBS"	5	2012-01-18	9.9	"週三"
"拜託了機長"	"부탁해요 캡틴"	"SBS"	6	2012-01-19	10.3	"週四"
"拜託了機長"	"부탁해요 캡틴"	"SBS"	7	2012-01-25	8.2	"週三"
"拜託了機長"	"부탁해요 캡틴"	"SBS"	8	2012-01-26	9.1	"週四"
"拜託了機長"	"부탁해요 캡틴"	"SBS"	9	2012-02-01	7.1	"週三"
"拜託了機長"	"부탁해요 캡틴"	"SBS"	10	2012-02-02	7.7	"週四"
"拜託了機長"	"부탁해요 캡틴"	"SBS"	11	2012-02-08	8.8	"週三"
"拜託了機長"	"부탁해요 캡틴"	"SBS"	12	2012-02-09	7.6	"週四"
"拜託了機長"	"부탁해요 캡틴"	"SBS"	13	2012-02-15	7.5	"週三"
"拜託了機長"	"부탁해요 캡틴"	"SBS"	14	2012-02-16	8.4	"週四"
"拜託了機長"	"부탁해요 캡틴"	"SBS"	15	2012-02-22	7.1	"週三"
"拜託了機長"	"부탁해요 캡틴"	"SBS"	16	2012-02-23	6.3	"週四"
"拜託了機長"	"부탁해요 캡틴"	"SBS"	NA	2012-02-29	NA	"週三"
"拜託了機長"	"부탁해요 캡틴"	"SBS"	17	2012-03-01	6.2	"週四"
"拜託了機長"	"부탁해요 캡틴"	"SBS"	18	2012-03-07	8.6	"週三"
"拜託了機長"	"부탁해요 캡틴"	"SBS"	19	2012-03-08	12.1	"週四"
"拜託了機長"	"부탁해요 캡틴"	"SBS"	20	2012-03-08	9.8	"週四"
"我也是花"	"나도, 꽃!"	"MBC"	1	2011-11-09	6.6	"週三"
"我也是花"	"나도, 꽃!"	"MBC"	2	2011-11-10	6	"週四"
"我也是花"	"나도, 꽃!"	"MBC"	3	2011-11-16	6.5	"週三"
"我也是花"	"나도, 꽃!"	"MBC"	4	2011-11-17	7.7	"週四"
"我也是花"	"나도, 꽃!"	"MBC"	5	2011-11-23	6.1	"週三"
"我也是花"	"나도, 꽃!"	"MBC"	6	2011-11-24	6.9	"週四"
"我也是花"	"나도, 꽃!"	"MBC"	7	2011-11-30	6.2	"週三"
"我也是花"	"나도, 꽃!"	"MBC"	8	2011-12-01	6.7	"週四"
"我也是花"	"나도, 꽃!"	"MBC"	9	2011-12-07	5.5	"週三"
"我也是花"	"나도, 꽃!"	"MBC"	10	2011-12-08	6.1	"週四"
"我也是花"	"나도, 꽃!"	"MBC"	11	2011-12-14	4.9	"週三"
"我也是花"	"나도, 꽃!"	"MBC"	12	2011-12-15	5.6	"週四"
"我也是花"	"나도, 꽃!"	"MBC"	13	2011-12-21	5.5	"週三"
"我也是花"	"나도, 꽃!"	"MBC"	14	2011-12-22	5.1	"週四"
"我也是花"	"나도, 꽃!"	"MBC"	15	2011-12-28	6.4	"週三"
"擁抱太陽的月亮"	"해를 품은 달"	"MBC"	1	2012-01-04	15	"週三"
"擁抱太陽的月亮"	"해를 품은 달"	"MBC"	2	2012-01-05	17.3	"週四"
"擁抱太陽的月亮"	"해를 품은 달"	"MBC"	3	2012-01-11	19.4	"週三"
"擁抱太陽的月亮"	"해를 품은 달"	"MBC"	4	2012-01-12	20.6	"週四"
"擁抱太陽的月亮"	"해를 품은 달"	"MBC"	5	2012-01-18	21.6	"週三"
"擁抱太陽的月亮"	"해를 품은 달"	"MBC"	6	2012-01-19	25.9	"週四"
"擁抱太陽的月亮"	"해를 품은 달"	"MBC"	7	2012-01-25	25.5	"週三"
"擁抱太陽的月亮"	"해를 품은 달"	"MBC"	8	2012-01-26	26.2	"週四"
"擁抱太陽的月亮"	"해를 품은 달"	"MBC"	9	2012-02-01	28.4	"週三"
"擁抱太陽的月亮"	"해를 품은 달"	"MBC"	10	2012-02-02	30.5	"週四"
"擁抱太陽的月亮"	"해를 품은 달"	"MBC"	11	2012-02-08	34.3	"週三"
"擁抱太陽的月亮"	"해를 품은 달"	"MBC"	12	2012-02-09	33.7	"週四"
"擁抱太陽的月亮"	"해를 품은 달"	"MBC"	13	2012-02-15	34.6	"週三"
"擁抱太陽的月亮"	"해를 품은 달"	"MBC"	14	2012-02-16	37.2	"週四"
"擁抱太陽的月亮"	"해를 품은 달"	"MBC"	15	2012-02-22	37.7	"週三"
"擁抱太陽的月亮"	"해를 품은 달"	"MBC"	16	2012-02-23	39.8	"週四"
"擁抱太陽的月亮"	"해를 품은 달"	"MBC"	17	2012-02-29	33.3	"週三"
"擁抱太陽的月亮"	"해를 품은 달"	"MBC"	18	2012-03-01	40.7	"週四"
"擁抱太陽的月亮"	"해를 품은 달"	"MBC"	19	2012-03-14	38.9	"週三"
"擁抱太陽的月亮"	"해를 품은 달"	"MBC"	20	2012-03-15	42.3	"週四"
"榮光的在仁"	"영광의 재인"	"KBS2"	1	2011-10-12	7.3	"週三"
"榮光的在仁"	"영광의 재인"	"KBS2"	2	2011-10-13	9.1	"週四"
"榮光的在仁"	"영광의 재인"	"KBS2"	3	2011-10-19	12.3	"週三"
"榮光的在仁"	"영광의 재인"	"KBS2"	4	2011-10-20	12.3	"週四"
"榮光的在仁"	"영광의 재인"	"KBS2"	5	2011-10-26	12	"週三"
"榮光的在仁"	"영광의 재인"	"KBS2"	6	2011-10-27	12.3	"週四"
"榮光的在仁"	"영광의 재인"	"KBS2"	7	2011-11-02	12.2	"週三"
"榮光的在仁"	"영광의 재인"	"KBS2"	8	2011-11-03	14	"週四"
"榮光的在仁"	"영광의 재인"	"KBS2"	9	2011-11-09	12.9	"週三"
"榮光的在仁"	"영광의 재인"	"KBS2"	10	2011-11-10	12.6	"週四"
"榮光的在仁"	"영광의 재인"	"KBS2"	11	2011-11-16	13.1	"週三"
"榮光的在仁"	"영광의 재인"	"KBS2"	12	2011-11-17	13.2	"週四"
"榮光的在仁"	"영광의 재인"	"KBS2"	13	2011-11-23	11.9	"週三"
"榮光的在仁"	"영광의 재인"	"KBS2"	14	2011-11-24	12.9	"週四"
"榮光的在仁"	"영광의 재인"	"KBS2"	15	2011-11-30	12.6	"週三"
"榮光的在仁"	"영광의 재인"	"KBS2"	16	2011-12-01	12.4	"週四"
"榮光的在仁"	"영광의 재인"	"KBS2"	17	2011-12-07	13.9	"週三"
"榮光的在仁"	"영광의 재인"	"KBS2"	18	2011-12-08	14.5	"週四"
"榮光的在仁"	"영광의 재인"	"KBS2"	19	2011-12-14	15.4	"週三"
"榮光的在仁"	"영광의 재인"	"KBS2"	20	2011-12-15	16.2	"週四"
"榮光的在仁"	"영광의 재인"	"KBS2"	21	2011-12-21	14.3	"週三"
"榮光的在仁"	"영광의 재인"	"KBS2"	22	2011-12-22	15.2	"週四"
"榮光的在仁"	"영광의 재인"	"KBS2"	23	2011-12-28	21.8	"週三"
"榮光的在仁"	"영광의 재인"	"KBS2"	24	2011-12-28	20.2	"週三"
"暴力羅曼史"	"난폭한 로맨스"	"KBS2"	1	2012-01-04	7.1	"週三"
"暴力羅曼史"	"난폭한 로맨스"	"KBS2"	2	2012-01-05	6.7	"週四"
"暴力羅曼史"	"난폭한 로맨스"	"KBS2"	3	2012-01-11	6.2	"週三"
"暴力羅曼史"	"난폭한 로맨스"	"KBS2"	4	2012-01-12	6.5	"週四"
"暴力羅曼史"	"난폭한 로맨스"	"KBS2"	5	2012-01-18	5.8	"週三"
"暴力羅曼史"	"난폭한 로맨스"	"KBS2"	6	2012-01-19	5.3	"週四"
"暴力羅曼史"	"난폭한 로맨스"	"KBS2"	7	2012-01-25	4.9	"週三"
"暴力羅曼史"	"난폭한 로맨스"	"KBS2"	8	2012-01-26	5.8	"週四"
"暴力羅曼史"	"난폭한 로맨스"	"KBS2"	9	2012-02-01	3.9	"週三"
"暴力羅曼史"	"난폭한 로맨스"	"KBS2"	10	2012-02-02	4	"週四"
"暴力羅曼史"	"난폭한 로맨스"	"KBS2"	11	2012-02-08	6	"週三"
"暴力羅曼史"	"난폭한 로맨스"	"KBS2"	12	2012-02-09	5.9	"週四"
"暴力羅曼史"	"난폭한 로맨스"	"KBS2"	13	2012-02-15	4.7	"週三"
"暴力羅曼史"	"난폭한 로맨스"	"KBS2"	14	2012-02-16	4	"週四"
"暴力羅曼史"	"난폭한 로맨스"	"KBS2"	15	2012-02-22	4.7	"週三"
"暴力羅曼史"	"난폭한 로맨스"	"KBS2"	16	2012-02-23	5	"週四"
"千次的吻"	"천번의 입맞춤"	"MBC"	1	2011-08-20	7.9	"週六"
"千次的吻"	"천번의 입맞춤"	"MBC"	2	2011-08-21	8.9	"週日"
"千次的吻"	"천번의 입맞춤"	"MBC"	3	2011-08-27	8	"週六"
"千次的吻"	"천번의 입맞춤"	"MBC"	4	2011-08-28	6.9	"週日"
"千次的吻"	"천번의 입맞춤"	"MBC"	5	2011-09-03	8.4	"週六"
"千次的吻"	"천번의 입맞춤"	"MBC"	6	2011-09-04	9.3	"週日"
"千次的吻"	"천번의 입맞춤"	"MBC"	7	2011-09-10	8.2	"週六"
"千次的吻"	"천번의 입맞춤"	"MBC"	8	2011-09-11	6.2	"週日"
"千次的吻"	"천번의 입맞춤"	"MBC"	9	2011-09-17	7.8	"週六"
"千次的吻"	"천번의 입맞춤"	"MBC"	10	2011-09-18	9.3	"週日"
"千次的吻"	"천번의 입맞춤"	"MBC"	11	2011-09-24	8.1	"週六"
"千次的吻"	"천번의 입맞춤"	"MBC"	12	2011-09-25	9.5	"週日"
"千次的吻"	"천번의 입맞춤"	"MBC"	13	2011-10-01	8.7	"週六"
"千次的吻"	"천번의 입맞춤"	"MBC"	14	2011-10-02	7.8	"週日"
"千次的吻"	"천번의 입맞춤"	"MBC"	15	2011-10-08	7.9	"週六"
"千次的吻"	"천번의 입맞춤"	"MBC"	16	2011-10-09	7.1	"週日"
"千次的吻"	"천번의 입맞춤"	"MBC"	17	2011-10-15	7.9	"週六"
"千次的吻"	"천번의 입맞춤"	"MBC"	18	2011-10-16	7.7	"週日"
"千次的吻"	"천번의 입맞춤"	"MBC"	19	2011-10-22	7.5	"週六"
"千次的吻"	"천번의 입맞춤"	"MBC"	20	2011-10-23	7.1	"週日"
"千次的吻"	"천번의 입맞춤"	"MBC"	21	2011-10-29	10.4	"週六"
"千次的吻"	"천번의 입맞춤"	"MBC"	22	2011-10-30	10.5	"週日"
"千次的吻"	"천번의 입맞춤"	"MBC"	23	2011-11-05	9.3	"週六"
"千次的吻"	"천번의 입맞춤"	"MBC"	24	2011-11-06	11.3	"週日"
"千次的吻"	"천번의 입맞춤"	"MBC"	25	2011-11-12	10.2	"週六"
"千次的吻"	"천번의 입맞춤"	"MBC"	26	2011-11-13	9.5	"週日"
"千次的吻"	"천번의 입맞춤"	"MBC"	27	2011-11-19	8.8	"週六"
"千次的吻"	"천번의 입맞춤"	"MBC"	28	2011-11-20	10.1	"週日"
"千次的吻"	"천번의 입맞춤"	"MBC"	29	2011-11-26	11.1	"週六"
"千次的吻"	"천번의 입맞춤"	"MBC"	30	2011-11-27	11	"週日"
"千次的吻"	"천번의 입맞춤"	"MBC"	31	2011-12-03	12.6	"週六"
"千次的吻"	"천번의 입맞춤"	"MBC"	32	2011-12-04	11.1	"週日"
"千次的吻"	"천번의 입맞춤"	"MBC"	33	2011-12-10	10.5	"週六"
"千次的吻"	"천번의 입맞춤"	"MBC"	34	2011-12-11	11.4	"週日"
"千次的吻"	"천번의 입맞춤"	"MBC"	35	2011-12-17	12.1	"週六"
"千次的吻"	"천번의 입맞춤"	"MBC"	36	2011-12-18	11.5	"週日"
"千次的吻"	"천번의 입맞춤"	"MBC"	37	2011-12-24	9.8	"週六"
"千次的吻"	"천번의 입맞춤"	"MBC"	38	2011-12-25	12	"週日"
"千次的吻"	"천번의 입맞춤"	"MBC"	39	2011-12-31	11.6	"週六"
"千次的吻"	"천번의 입맞춤"	"MBC"	40	2012-01-01	13.3	"週日"
"千次的吻"	"천번의 입맞춤"	"MBC"	41	2012-01-07	11.6	"週六"
"千次的吻"	"천번의 입맞춤"	"MBC"	42	2012-01-08	11.3	"週日"
"千次的吻"	"천번의 입맞춤"	"MBC"	43	2012-01-14	12.1	"週六"
"千次的吻"	"천번의 입맞춤"	"MBC"	44	2012-01-15	12.3	"週日"
"千次的吻"	"천번의 입맞춤"	"MBC"	45	2012-01-21	10.1	"週六"
"千次的吻"	"천번의 입맞춤"	"MBC"	46	2012-01-22	8.2	"週日"
"千次的吻"	"천번의 입맞춤"	"MBC"	47	2012-01-28	10.3	"週六"
"千次的吻"	"천번의 입맞춤"	"MBC"	48	2012-01-29	11.4	"週日"
"千次的吻"	"천번의 입맞춤"	"MBC"	49	2012-02-04	10	"週六"
"千次的吻"	"천번의 입맞춤"	"MBC"	50	2012-02-05	12.4	"週日"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	1	2011-08-06	18.7	"週六"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	2	2011-08-07	21.2	"週日"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	3	2011-08-13	16.7	"週六"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	4	2011-08-14	22.1	"週日"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	5	2011-08-20	20.4	"週六"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	6	2011-08-21	25	"週日"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	7	2011-08-27	20.3	"週六"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	8	2011-08-28	21.7	"週日"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	9	2011-09-03	17.7	"週六"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	10	2011-09-04	22	"週日"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	11	2011-09-10	19.4	"週六"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	12	2011-09-11	20.5	"週日"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	13	2011-09-17	23.8	"週六"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	14	2011-09-18	29.1	"週日"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	15	2011-09-24	23.2	"週六"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	16	2011-09-25	27.7	"週日"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	17	2011-10-01	25.5	"週六"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	18	2011-10-02	28.1	"週日"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	19	2011-10-08	25.1	"週六"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	20	2011-10-09	29.9	"週日"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	21	2011-10-15	26.8	"週六"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	22	2011-10-16	30.3	"週日"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	23	2011-10-22	26.1	"週六"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	24	2011-10-23	30.5	"週日"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	25	2011-10-29	25.4	"週六"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	26	2011-10-30	29.9	"週日"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	27	2011-11-05	27.1	"週六"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	28	2011-11-06	30.4	"週日"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	29	2011-11-12	26.2	"週六"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	30	2011-11-13	32	"週日"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	31	2011-11-19	28.3	"週六"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	32	2011-11-20	34.1	"週日"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	33	2011-11-26	27.9	"週六"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	34	2011-11-27	32.7	"週日"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	35	2011-12-03	28.2	"週六"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	36	2011-12-04	32.8	"週日"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	37	2011-12-10	25.4	"週六"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	38	2011-12-11	33.7	"週日"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	39	2011-12-17	29.5	"週六"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	40	2011-12-18	33.6	"週日"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	41	2011-12-24	26.3	"週六"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	42	2011-12-25	31.4	"週日"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	43	2011-12-31	26	"週六"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	44	2012-01-01	33	"週日"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	45	2012-01-07	28.8	"週六"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	46	2012-01-08	32.9	"週日"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	47	2012-01-14	29.1	"週六"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	48	2012-01-15	33.3	"週日"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	49	2012-01-21	25.2	"週六"
"愛在烏鵲橋"	"오작교 형제들"	"KBS2"	50	2012-01-22	22.9	"週日"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	1	2011-09-17	9.9	"週六"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	2	2011-09-18	9.3	"週日"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	3	2011-09-24	7.6	"週六"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	4	2011-09-25	7.6	"週日"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	5	2011-10-01	9	"週六"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	6	2011-10-02	7	"週日"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	7	2011-10-08	8.8	"週六"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	8	2011-10-09	7.9	"週日"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	9	2011-10-15	10	"週六"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	10	2011-10-16	9.1	"週日"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	11	2011-10-22	9.7	"週六"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	12	2011-10-23	7.9	"週日"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	13	2011-10-29	10.8	"週六"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	14	2011-10-30	9.5	"週日"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	15	2011-11-05	8.9	"週六"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	16	2011-11-06	9.4	"週日"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	17	2011-11-12	8.9	"週六"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	18	2011-11-13	7.9	"週日"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	19	2011-11-19	8.6	"週六"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	20	2011-11-20	8.2	"週日"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	21	2011-11-26	8.5	"週六"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	22	2011-11-27	8.9	"週日"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	23	2011-12-03	9.2	"週六"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	24	2011-12-04	8.5	"週日"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	25	2011-12-10	8.3	"週六"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	26	2011-12-11	8.8	"週日"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	27	2011-12-17	9.3	"週六"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	28	2011-12-18	9.7	"週日"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	29	2011-12-24	7.4	"週六"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	30	2011-12-25	9.6	"週日"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	NA	2011-12-31	NA	"週六"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	31	2012-01-01	10.7	"週日"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	32	2012-01-07	10.6	"週六"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	33	2012-01-08	10.8	"週日"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	34	2012-01-14	11.3	"週六"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	35	2012-01-15	10.4	"週日"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	36	2012-01-21	8.8	"週六"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	37	2012-01-22	6.4	"週日"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	38	2012-01-28	9.5	"週六"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	39	2012-01-29	9.4	"週日"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	40	2012-02-04	11.5	"週六"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	41	2012-02-05	12.8	"週日"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	42	2012-02-11	12.4	"週六"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	43	2012-02-12	11.5	"週日"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	44	2012-02-18	13.7	"週六"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	45	2012-02-19	12.4	"週日"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	46	2012-02-25	13.5	"週六"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	47	2012-02-26	12.3	"週日"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	48	2012-03-03	13.8	"週六"
"要帥氣的生活"	"폼나게 살거야"	"SBS"	49	2012-03-04	13.1	"週日"
"愛情萬萬歲"	"애정만만세"	"MBC"	1	2011-07-16	8	"週六"
"愛情萬萬歲"	"애정만만세"	"MBC"	2	2011-07-17	6.5	"週日"
"愛情萬萬歲"	"애정만만세"	"MBC"	3	2011-07-23	9.9	"週六"
"愛情萬萬歲"	"애정만만세"	"MBC"	4	2011-07-24	8.4	"週日"
"愛情萬萬歲"	"애정만만세"	"MBC"	5	2011-07-30	11.7	"週六"
"愛情萬萬歲"	"애정만만세"	"MBC"	6	2011-07-31	8.9	"週日"
"愛情萬萬歲"	"애정만만세"	"MBC"	7	2011-08-06	13.1	"週六"
"愛情萬萬歲"	"애정만만세"	"MBC"	8	2011-08-07	12.7	"週日"
"愛情萬萬歲"	"애정만만세"	"MBC"	9	2011-08-13	11.1	"週六"
"愛情萬萬歲"	"애정만만세"	"MBC"	10	2011-08-14	10.5	"週日"
"愛情萬萬歲"	"애정만만세"	"MBC"	11	2011-08-20	11.8	"週六"
"愛情萬萬歲"	"애정만만세"	"MBC"	12	2011-08-21	10.2	"週日"
"愛情萬萬歲"	"애정만만세"	"MBC"	13	2011-08-27	11.8	"週六"
"愛情萬萬歲"	"애정만만세"	"MBC"	14	2011-08-28	11.3	"週日"
"愛情萬萬歲"	"애정만만세"	"MBC"	15	2011-09-03	12.6	"週六"
"愛情萬萬歲"	"애정만만세"	"MBC"	16	2011-09-04	12.1	"週日"
"愛情萬萬歲"	"애정만만세"	"MBC"	17	2011-09-10	11.2	"週六"
"愛情萬萬歲"	"애정만만세"	"MBC"	18	2011-09-11	8.9	"週日"
"愛情萬萬歲"	"애정만만세"	"MBC"	19	2011-09-17	14.9	"週六"
"愛情萬萬歲"	"애정만만세"	"MBC"	20	2011-09-18	15.4	"週日"
"愛情萬萬歲"	"애정만만세"	"MBC"	21	2011-09-24	16.4	"週六"
"愛情萬萬歲"	"애정만만세"	"MBC"	22	2011-09-25	15.7	"週日"
"愛情萬萬歲"	"애정만만세"	"MBC"	23	2011-10-01	16.3	"週六"
"愛情萬萬歲"	"애정만만세"	"MBC"	24	2011-10-02	14.5	"週日"
"愛情萬萬歲"	"애정만만세"	"MBC"	25	2011-10-08	15.8	"週六"
"愛情萬萬歲"	"애정만만세"	"MBC"	26	2011-10-09	14.7	"週日"
"愛情萬萬歲"	"애정만만세"	"MBC"	27	2011-10-15	15.9	"週六"
"愛情萬萬歲"	"애정만만세"	"MBC"	28	2011-10-16	14.8	"週日"
"愛情萬萬歲"	"애정만만세"	"MBC"	29	2011-10-22	15.8	"週六"
"愛情萬萬歲"	"애정만만세"	"MBC"	30	2011-10-23	12.8	"週日"
"愛情萬萬歲"	"애정만만세"	"MBC"	31	2011-10-29	13.6	"週六"
"愛情萬萬歲"	"애정만만세"	"MBC"	32	2011-10-30	13.8	"週日"
"愛情萬萬歲"	"애정만만세"	"MBC"	33	2011-11-05	15.1	"週六"
"愛情萬萬歲"	"애정만만세"	"MBC"	34	2011-11-06	14.6	"週日"
"愛情萬萬歲"	"애정만만세"	"MBC"	35	2011-11-12	14.7	"週六"
"愛情萬萬歲"	"애정만만세"	"MBC"	36	2011-11-13	14	"週日"
"愛情萬萬歲"	"애정만만세"	"MBC"	37	2011-11-19	14.2	"週六"
"愛情萬萬歲"	"애정만만세"	"MBC"	38	2011-11-20	14.1	"週日"
"愛情萬萬歲"	"애정만만세"	"MBC"	39	2011-11-26	15.6	"週六"
"愛情萬萬歲"	"애정만만세"	"MBC"	40	2011-11-27	15.1	"週日"
"愛情萬萬歲"	"애정만만세"	"MBC"	41	2011-12-03	17.1	"週六"
"愛情萬萬歲"	"애정만만세"	"MBC"	42	2011-12-04	14.9	"週日"
"愛情萬萬歲"	"애정만만세"	"MBC"	43	2011-12-10	15	"週六"
"愛情萬萬歲"	"애정만만세"	"MBC"	44	2011-12-11	16.5	"週日"
"愛情萬萬歲"	"애정만만세"	"MBC"	45	2011-12-17	17.2	"週六"
"愛情萬萬歲"	"애정만만세"	"MBC"	46	2011-12-18	17.3	"週日"
"愛情萬萬歲"	"애정만만세"	"MBC"	47	2011-12-24	16	"週六"
"愛情萬萬歲"	"애정만만세"	"MBC"	48	2011-12-25	17.2	"週日"
"愛情萬萬歲"	"애정만만세"	"MBC"	NA	2011-12-31	NA	"週六"
"愛情萬萬歲"	"애정만만세"	"MBC"	49	2012-01-01	18.1	"週日"
"～他和她的心跳聲～"	"빠담빠담...～그와 그녀의 심장박동소리～"	"JTBC"	1	2011-12-05	1.6	"週一"
